src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
295,http,799,SF,0,1,normal
355,http,1320,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
1480,ecr_i,0,SF,0,1,pod
567,ftp_data,0,SF,1,0.5,normal
0,private,0,S0,0.07,0.17,neptune
297,http,555,SF,0,1,normal
0,private,0,S0,0.05,0.04,neptune
1,private,0,RSTR,0,1,portsweep
207,http,363,SF,0,1,normal
0,bgp,0,S0,0.07,0.12,neptune
1211,ftp,2449,SF,0,1,warezclient
45,domain_u,84,SF,0,1,normal
43,domain_u,43,SF,0,1,normal
313,http,2698,SF,0,1,normal
289,http,2459,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
0,other,0,REJ,1,0,satan
1757,smtp,361,SF,0.67,0.33,normal
1,private,0,RSTR,0,1,portsweep
1074,ftp,3081,SF,0,1,normal
0,finger,0,S0,0.09,0.23,neptune
333,http,864,SF,0,1,normal
301,http,458,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
0,bgp,0,S0,0.06,0.08,neptune
312,http,16060,S1,0,1,normal
0,private,0,S0,0.06,0.04,neptune
0,nnsp,0,S0,0.06,0.03,neptune
979,smtp,330,SF,0,1,normal
1,private,1,SF,0.14,0.93,satan
309,http,4119,SF,0,1,normal
315,http,788,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.04,neptune
182,urp_i,0,SF,0,1,normal
0,sql_net,0,S0,0.07,0.08,neptune
8,eco_i,0,SF,0,1,ipsweep
0,finger,0,S0,0.06,0.01,neptune
0,telnet,0,S0,0.06,0.3,neptune
194,ftp_data,0,SF,0,1,normal
0,systat,0,REJ,0.06,0.04,neptune
28,private,0,SF,0,1,teardrop
327,http,4058,SF,0,1,normal
0,gopher,0,S0,0.06,0.02,neptune
0,http,0,REJ,0.6,0.2,satan
0,exec,0,S0,0.06,0.25,neptune
313,http,426,SF,0,1,normal
0,ctf,0,S0,0.06,0.03,neptune
208,http,3090,SF,0,1,normal
0,kshell,0,S0,0.06,0.08,neptune
8,eco_i,0,SF,0,1,ipsweep
217,http,1819,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
0,private,0,S0,0.05,0.23,neptune
183,urp_i,0,SF,1,0.5,normal
249,http,1397,SF,0,1,normal
1585,smtp,364,SF,0,1,normal
283,http,171,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
1891,smtp,335,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
0,private,0,S0,0.07,0.05,neptune
8737,ftp_data,0,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,netbios_dgm,0,S0,0.05,0.21,neptune
42,domain_u,42,SF,0,1,normal
309,http,3896,SF,0,1,normal
147,other,105,SF,0,1,normal
245,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.05,neptune
228,http,8539,SF,0,1,normal
0,other,0,REJ,1,0,satan
1503,ftp,4152,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
0,http,0,S0,0.06,0.07,neptune
200,http,1061,SF,0,1,normal
54540,http,8314,SF,0,1,back
303,http,3120,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.06,0.1,neptune
90,domain_u,33,SF,0,1,normal
1,private,0,SF,0.4,0.2,satan
258,http,9595,SF,0,1,normal
12165,ftp_data,0,SF,0,1,normal
0,iso_tsap,0,S0,0.07,0.06,neptune
1505,ftp,4152,SF,0,1,normal
0,finger,0,RSTO,0.06,0.07,neptune
194,http,1654,SF,0,1,normal
44,domain_u,139,SF,0,1,normal
158,http,6917,SF,0,1,normal
0,whois,0,S0,0.06,0.03,neptune
0,daytime,0,S0,0.06,0,neptune
0,private,0,S0,0.18,0.41,neptune
318,http,2698,SF,0,1,normal
9,finger,140,SF,0,1,normal
46,domain_u,77,SF,0,1,normal
146,other,105,SF,0,1,normal
0,time,0,S0,0.06,0.07,neptune
0,nnsp,0,S0,0.06,0.1,neptune
44,domain_u,131,SF,0,1,normal
54540,http,8314,SF,0,1,back
520,ecr_i,0,SF,0,1,smurf
1015,smtp,333,SF,0,1,normal
0,sunrpc,0,S0,0.06,0.07,neptune
0,uucp,0,S0,0.06,0.06,neptune
0,private,0,S0,0.06,0.04,neptune
28,private,0,SF,0,1,teardrop
1499,ftp,4152,SF,0,1,normal
0,private,0,S0,0.06,0.15,neptune
253,http,1022,SF,0,1,normal
0,uucp_path,0,S0,0.06,0.07,neptune
572,smtp,330,SF,0,1,normal
1505,smtp,336,SF,0,1,normal
354,http,2825,SF,0,1,normal
0,csnet_ns,0,S0,0.07,0.01,neptune
0,http,0,REJ,0,1,normal
0,private,0,S0,0.07,0.07,neptune
212,http,418,SF,0,1,normal
219,http,2393,SF,0,1,normal
187,http,16118,SF,0,1,normal
147,other,105,SF,0.6,0.2,normal
43,domain_u,70,SF,0,1,normal
211,http,1863,SF,0,1,normal
222,http,1981,SF,0,1,normal
105,private,145,SF,0,1,normal
3425,smtp,334,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
28,private,0,SF,0,1,teardrop
227,http,457,SF,0,1,normal
194,http,10994,SF,0,1,normal
44,domain_u,161,SF,0.01,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,smtp,0,S0,0.07,0.01,neptune
0,private,0,S0,0.06,0.05,neptune
1032,ecr_i,0,SF,0,1,smurf
44,domain_u,136,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
1206,smtp,334,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
316,http,406,SF,0,1,normal
115,telnet,12486,SF,0,1,normal
1030,ftp_data,0,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
0,nntp,0,S0,0.06,0.13,neptune
45,domain_u,75,SF,0.01,0.99,normal
0,private,0,S0,0.15,0.54,neptune
0,http,0,REJ,0,1,normal
314,http,479,SF,0,1,normal
0,efs,0,S0,0.07,0.03,neptune
16441,smtp,329,SF,0,1,normal
0,private,0,S0,0.07,0.05,neptune
0,supdup,0,S0,0.07,0.1,neptune
147,other,105,SF,0,1,normal
0,bgp,0,S0,0.05,0.07,neptune
45,domain_u,111,SF,0.01,0.99,normal
1,private,0,SF,0.1,0.12,satan
8,eco_i,0,SF,0,1,ipsweep
8,eco_i,0,SF,0,1,ipsweep
0,telnet,0,S0,0,1,neptune
207,private,0,SF,0,1,nmap
28,private,0,SF,0,1,teardrop
45,domain_u,131,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
1032,ecr_i,0,SF,0,1,smurf
338,http,4279,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
225,http,372,SF,0,1,normal
0,Z39_50,0,S0,0.06,0,neptune
259,http,295,SF,0,1,normal
1784,smtp,339,SF,0,1,normal
239,http,6224,SF,0,1,normal
277,http,5721,SF,0,1,normal
322,http,4083,SF,0,1,normal
326,http,1672,SF,0,1,normal
178,http,2563,SF,0,1,normal
2187080,ftp_data,0,S1,0,1,normal
0,http,0,REJ,0,1,normal
0,netstat,0,S0,0.05,0.01,neptune
383,ftp_data,0,SF,0,1,normal
0,supdup,0,S0,0.05,0.06,neptune
0,ctf,0,S0,0.07,0.08,neptune
0,other,0,REJ,1,0,satan
0,time,0,S0,0.75,0.5,neptune
0,discard,0,S0,0.06,0.06,neptune
249,http,25024,SF,0,1,normal
334,http,277,SF,0,1,normal
43,domain_u,43,SF,0.01,0.99,normal
0,iso_tsap,0,S0,0.05,0.08,neptune
237,http,8734,SF,0,1,normal
264,http,481,SF,0,1,normal
0,ctf,0,S0,0.06,0.11,neptune
296,http,9455,SF,0,1,normal
213,http,7609,SF,0,1,normal
0,efs,0,S0,0.05,0.15,neptune
252,http,451,SF,0,1,normal
0,Z39_50,0,S0,0.06,0.02,neptune
310,http,1738,SF,0,1,normal
43,domain_u,125,SF,0,1,normal
43,domain_u,72,SF,0.01,0.99,normal
0,private,0,S0,0.1,0.1,neptune
105,private,147,SF,0,1,normal
0,domain,0,S0,0.05,0.09,neptune
0,supdup,0,S0,0.05,0.07,neptune
0,private,0,RSTR,0,1,portsweep
1302,smtp,337,SF,0,1,normal
216,http,1214,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
327,http,182,SF,0,1,normal
305,http,525,SF,0,1,normal
226,http,2344,SF,0,1,normal
28,private,0,SF,0,1,teardrop
0,nntp,0,RSTO,0.07,0.05,neptune
91,domain_u,0,SF,0,1,normal
309,http,398,SF,0,1,normal
0,imap4,0,S0,0.06,0,neptune
0,private,0,S0,0.06,0.02,neptune
307,http,863,SF,0,1,normal
198,http,6055,SF,0,1,normal
0,http,0,S0,0.2,0.2,neptune
0,echo,0,S0,0.06,0.06,neptune
326,http,1770,SF,0,1,normal
0,private,0,REJ,0.06,0.09,neptune
63,ftp_data,0,SF,0,1,normal
0,auth,0,REJ,0.06,0.06,neptune
309,http,534,SF,0,1,normal
0,private,0,REJ,1,0,satan
1,private,0,RSTR,0,1,portsweep
304,http,784,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
1663,smtp,336,SF,0,1,normal
0,iso_tsap,0,S0,0.05,0.09,neptune
305,http,1380,SF,0,1,normal
105,private,146,SF,0.4,0.2,normal
0,efs,0,REJ,0.06,0.1,neptune
30,ecr_i,0,SF,0,1,normal
226,http,5087,SF,0,1,normal
0,private,0,S0,0.04,0.08,neptune
0,private,0,S0,0.05,0.05,neptune
347,http,1110,SF,0,1,normal
0,private,0,REJ,0.07,0.06,neptune
852,ftp_data,0,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
213,http,2445,SF,0,1,normal
0,gopher,0,SF,0,1,ipsweep
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.07,0.03,neptune
327,http,270,SF,0,1,normal
227,http,2445,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.08,neptune
339,http,1092,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.32,0.05,neptune
258,http,830,SF,0,1,normal
0,whois,0,S0,0.06,0.06,neptune
0,ctf,0,S0,0.06,0.06,neptune
0,private,0,S0,0.06,0.03,neptune
8,eco_i,0,SF,0,1,ipsweep
326,http,2431,SF,0,1,normal
292,http,14949,SF,0,1,normal
199,http,10449,S3,0,1,normal
0,private,0,S0,0.06,0.05,neptune
965,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
1289,smtp,326,SF,0,1,normal
0,private,0,S0,0.06,0.09,neptune
312,http,178,SF,0,1,normal
158,http,10144,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
0,sql_net,0,REJ,0.07,0.23,neptune
301,http,4433,SF,0,1,normal
0,http,0,REJ,0,1,normal
516,other,4,SF,0,1,normal
0,kshell,0,S0,0.07,0.05,neptune
0,private,0,S0,0.06,0.12,neptune
1,private,0,SF,0,1,satan
44,domain_u,44,SF,0,1,normal
0,uucp,0,S0,0.06,0.14,neptune
277,http,575,SF,0,1,normal
218,http,1853,SF,0,1,normal
0,ftp_data,11269,SF,1,0.5,normal
0,daytime,0,S0,0.08,0.03,neptune
45,domain_u,82,SF,0,1,normal
46,domain_u,77,SF,0,1,normal
214,http,8487,SF,0,1,normal
253,http,346,SF,0,1,normal
349,http,12591,SF,0,1,normal
0,exec,0,S0,0.06,0.12,neptune
12324,ftp_data,0,SF,0.07,0.02,normal
0,private,0,S0,0.09,0.86,neptune
0,klogin,0,S0,0.33,0.44,neptune
102,domain_u,0,SF,0,1,normal
0,discard,0,S0,0.06,0.03,neptune
0,private,0,S0,0.06,0.04,neptune
209,http,171,SF,0,1,normal
301,http,291,SF,0,1,normal
194,http,15965,SF,0,1,normal
45,domain_u,135,SF,0,1,normal
258,http,471,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
267,http,666,SF,0,1,normal
0,http,0,REJ,0,1,normal
850,smtp,328,SF,0,1,normal
247,http,32365,SF,0,1,normal
226,http,3846,SF,0,1,normal
217,http,1591,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
0,courier,0,REJ,0.06,0.12,neptune
194,http,293,SF,0,1,normal
244,http,1374,SF,0,1,normal
1470,ftp_data,0,SF,0,1,normal
1,private,0,SF,0.02,0.91,satan
26,ftp_data,0,SF,0,1,normal
0,gopher,0,S0,0.06,0.14,neptune
45,domain_u,140,SF,0,1,normal
45,domain_u,81,SF,0,1,normal
0,login,0,S0,0.04,0.12,neptune
0,http,0,S0,0.06,0.06,neptune
216,http,2361,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
342,http,9542,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
264,http,19932,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
300,http,413,SF,0,1,normal
224,http,994,SF,0,1,normal
0,finger,0,S0,0.05,0.1,neptune
0,private,0,S0,0.07,0.02,neptune
1441,ftp,4152,SF,0,1,normal
46,domain_u,75,SF,0,1,normal
516,other,4,SF,0,1,normal
0,private,0,S0,0.06,0.13,neptune
0,private,0,REJ,0.51,0,portsweep
0,nnsp,0,S0,0.07,0.06,neptune
0,private,0,S0,0.06,0.05,neptune
232,http,16070,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
2308,smtp,336,SF,0,1,normal
0,http,0,S0,0,1,normal
0,uucp,0,RSTO,0.07,0.18,neptune
0,bgp,0,S0,0.06,0.03,neptune
0,login,0,S0,0.06,0.14,neptune
217,http,3008,SF,0,1,normal
0,vmnet,0,S0,0.05,0.01,neptune
260,http,3394,SF,0,1,normal
22,domain_u,75,SF,1,0.5,normal
43,domain_u,136,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,name,0,S0,0.06,0.01,neptune
0,finger,0,S0,0.06,0.06,neptune
287,http,811,SF,0,1,normal
253,http,552,SF,0,1,normal
0,nnsp,0,S0,0.06,0.08,neptune
242,http,426,SF,0,1,normal
0,finger,0,S0,0.08,0.35,neptune
294,http,2039,SF,0,1,normal
0,private,0,S0,1,0,satan
244,http,511,SF,0,1,normal
0,private,0,S0,0.07,0.03,neptune
0,http,0,S0,0.06,0.07,neptune
0,private,0,S0,0.06,0.05,neptune
1555,smtp,328,SF,0,1,normal
307,http,680,SF,0,1,normal
929,smtp,333,SF,0,1,normal
37,ftp_data,0,SF,0,1,normal
252,http,14445,SF,0,1,normal
237,http,1021,SF,0,1,normal
0,private,0,S0,0.06,0.11,neptune
1,other,0,SF,0.8,0.1,satan
212,http,2071,SF,0,1,normal
0,private,0,REJ,0.07,0.16,neptune
0,http,0,REJ,0,1,normal
251,http,1911,SF,0,1,normal
197,http,1037,SF,0,1,normal
0,ftp_data,0,S0,0.07,0.01,neptune
258,http,255,SF,0,1,normal
760,smtp,335,SF,0,1,normal
0,http,0,S0,0,1,normal
45,domain_u,102,SF,0,1,normal
283,http,279,SF,0,1,normal
0,telnet,0,S0,0.05,0.25,neptune
0,private,0,REJ,0.06,0.06,neptune
226,http,1270,SF,0,1,normal
0,mtp,0,S0,0.06,0.12,neptune
0,http,0,REJ,0,1,normal
3503,smtp,339,SF,0,1,normal
206,http,365,SF,0,1,normal
664,telnet,20377,SF,0,1,normal
216,http,1418,SF,0,1,normal
138,domain_u,44,SF,0.01,1,normal
501760,ftp_data,0,SF,0,1,normal
279,http,602,SF,0,1,normal
115,telnet,6133,SF,0,1,normal
240,http,2698,SF,0,1,normal
291,http,2996,SF,0,1,normal
306,http,1380,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
147,other,0,SF,0.75,0.25,normal
105,private,147,SF,0.22,0.22,normal
0,private,0,S0,0.06,0.06,neptune
0,sunrpc,0,S0,0.06,0.07,neptune
162,http,30113,SF,0,1,normal
0,uucp_path,0,S0,0.07,0.03,neptune
343,http,134175,SF,0,1,normal
0,http,0,REJ,0,1,normal
210,http,738,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
0,http,0,S0,0.08,0.37,neptune
0,whois,0,REJ,0.07,0.07,neptune
0,ssh,0,REJ,0.07,0.13,neptune
241,http,361,SF,0,1,normal
1,private,0,SF,0.1,0.6,satan
10044,ftp_data,0,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
292,http,246,SF,0,1,normal
287,http,324,SF,0,1,normal
0,echo,0,S0,0.05,0.08,neptune
54540,http,8314,SF,0,1,back
8,eco_i,0,SF,0,1,nmap
205,http,659,SF,0,1,normal
54540,http,8314,SF,0,1,back
0,private,0,S0,0.08,0.02,neptune
0,netbios_dgm,0,REJ,0.06,0.06,neptune
0,bgp,0,REJ,0.08,0,neptune
853,smtp,278,SF,0,1,normal
0,finger,0,S0,0.1,0.31,neptune
0,telnet,0,S0,0.05,0.46,neptune
0,private,0,REJ,0.06,0.04,neptune
520,ecr_i,0,SF,0,1,smurf
1,private,0,SF,0.09,0.43,satan
1589,smtp,334,SF,0,1,normal
418,http,9927,SF,0,1,normal
0,http,0,S0,0.05,0.25,neptune
0,private,0,S0,0.06,0.05,neptune
285,http,1345,SF,0,1,normal
11556,smtp,1383,SF,0,1,normal
1240,smtp,325,SF,0,1,normal
501760,ftp_data,0,SF,0,1,normal
181,http,2467,SF,0,1,normal
28,private,0,SF,0,1,teardrop
44,domain_u,92,SF,0,1,normal
0,ftp_data,0,REJ,0.07,0.05,neptune
16787,other,0,SF,0.5,0.08,normal
388,http,138,SF,0,1,normal
0,ftp_data,0,REJ,0.07,0,neptune
0,private,0,S0,0.05,0.06,neptune
45,domain_u,45,SF,0,1,normal
326,http,1891,SF,0,1,normal
12,ftp_data,0,SF,0,1,normal
321,http,1026,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
324,http,344,SF,0,1,normal
0,other,0,REJ,1,0,satan
180,ftp,828,RSTO,1,0.5,normal
42,domain_u,42,SF,0,1,normal
308,http,491,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
338,http,1893,SF,0,1,normal
44,domain_u,110,SF,0,1,normal
1363,ftp_data,0,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
8,eco_i,0,SF,0,1,ipsweep
233,http,636,SF,0,1,normal
0,private,0,S0,0.06,0.04,neptune
0,systat,0,S0,0.06,0.07,neptune
8,eco_i,0,SF,0,1,ipsweep
280,http,263,SF,0,1,normal
0,private,0,S0,0.05,0.14,neptune
1,private,0,SF,0.15,0.62,satan
516,other,4,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
748,ftp_data,0,SF,0,1,normal
263,http,895,SF,0,1,normal
236,http,819,SF,0,1,normal
192,ftp_data,0,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
304,http,2507,SF,0,1,normal
251,http,2792,SF,0,1,normal
3053,telnet,439262,SF,0,1,normal
125,telnet,10835,RSTO,0,1,normal
0,private,0,S0,0.06,0.09,neptune
54540,http,8314,SF,0,1,back
0,ldap,0,S0,0.06,0.11,neptune
0,iso_tsap,0,S0,0.07,0.05,neptune
0,other,0,S0,0.06,0.08,neptune
0,private,0,S0,0.05,0.15,neptune
0,private,0,REJ,0.08,0.03,neptune
55,ftp,170,SF,0,1,normal
28,private,0,SF,0,1,teardrop
0,finger,0,RSTO,0.07,0.01,neptune
1032,ecr_i,0,SF,0,1,smurf
259,ftp_data,0,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
45,domain_u,118,SF,0,1,normal
3057,smtp,331,SF,0,1,normal
304,http,753,SF,0,1,normal
239,http,846,SF,0,1,normal
331,http,1047,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,vmnet,0,S0,0.06,0.04,neptune
200,http,647,SF,0,1,normal
1363,ftp_data,0,SF,0,1,normal
327,http,1469,SF,0,1,normal
0,private,0,S0,0.05,0.23,neptune
1713,smtp,336,SF,0,1,normal
12286,ftp_data,0,SF,0,1,normal
1074,smtp,388,SF,0.07,0.01,normal
186,http,5422,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
17,domain_u,17,SF,0,1,normal
44,domain_u,44,SF,0,1,normal
45,domain_u,129,SF,0,1,normal
290,http,4017,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
220,http,294,SF,0,1,normal
0,http,0,S0,0.06,0.11,neptune
208,http,776,SF,0,1,normal
1207,smtp,335,SF,0,1,normal
337,http,1493,SF,0,1,normal
44,domain_u,120,SF,0,1,normal
213,http,313,SF,0,1,normal
286,http,8422,SF,0,1,normal
0,netbios_dgm,0,S0,0.06,0,neptune
18,eco_i,0,SF,0,1,ipsweep
18,eco_i,0,SF,0,1,ipsweep
5336,ftp_data,0,SF,0,1,normal
219,http,484,SF,0,1,normal
169360,ftp_data,0,S1,0,1,normal
0,auth,0,REJ,0.06,0.09,neptune
250,http,7353,SF,0,1,normal
2895,smtp,329,SF,0,1,normal
334,ftp_data,0,SF,0,1,warezclient
43,domain_u,70,SF,0,1,normal
0,http_443,0,S0,0.07,0.04,neptune
0,smtp,0,S0,0,1,neptune
0,login,0,S0,0.06,0.13,neptune
6,nntp,0,SF,1,0,satan
190,ftp_data,0,SF,0,1,normal
186,http,409,SF,0,1,normal
43,domain_u,112,SF,0.02,0.99,normal
803,smtp,389,SF,0,1,normal
146,other,105,SF,0,1,normal
0,private,0,S0,0.05,0.03,neptune
303,http,369,SF,0,1,normal
0,private,0,S0,0.06,0.17,neptune
1647,smtp,384,SF,0,1,normal
10389,ftp_data,0,SF,0,1,normal
0,http,0,S0,0.06,0.04,neptune
147,other,105,SF,0.5,0.5,normal
44,domain_u,131,SF,0,1,normal
0,csnet_ns,0,S0,0.07,0.02,neptune
54540,http,8314,SF,0,1,back
0,time,0,S0,0.06,0.16,neptune
0,whois,0,S0,0.07,0.02,neptune
0,uucp,0,S0,0.06,0.09,neptune
0,private,0,S0,0.06,0.32,neptune
326,http,13988,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
193,http,441,SF,0,1,normal
260,http,6961,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
247,http,1581,SF,0,1,normal
344,http,274,SF,0,1,normal
0,gopher,0,REJ,0.06,0.06,neptune
1273,smtp,367,SF,0,1,normal
307,http,2042,SF,0,1,normal
225,http,668,SF,0,1,normal
2191,ftp_data,0,SF,0,1,normal
45,domain_u,83,SF,0,1,normal
292,http,5739,SF,0,1,normal
199,http,788,SF,0,1,normal
212,http,2345,SF,0,1,normal
0,uucp_path,0,S0,0.06,0.07,neptune
303,http,2239,SF,0.29,0.86,normal
328,http,391,SF,0,1,normal
230,http,1606,SF,0,1,normal
0,ctf,0,S0,0.05,0.06,neptune
225,http,1425,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
299,http,13887,SF,0,1,normal
1010,ftp_data,0,SF,0,1,normal
105,private,146,SF,0.4,0.2,normal
54540,http,8314,SF,0,1,back
216,http,3024,SF,0,1,normal
275,http,9478,SF,0,1,normal
32,domain_u,0,SF,0,1,normal
221,http,2058,SF,0,1,normal
210,http,777,SF,0,1,normal
0,whois,0,S0,0.06,0.04,neptune
0,supdup,0,S0,0.07,0.09,neptune
0,whois,0,S0,0.06,0.09,neptune
146,other,105,SF,0,1,normal
0,http_443,0,REJ,0.07,0.22,neptune
44,domain_u,116,SF,0,1,normal
149,http,27078,SF,0,1,normal
0,courier,0,S0,0.05,0.13,neptune
1214,ftp_data,0,SF,0,1,normal
0,klogin,0,S0,0.07,0.05,neptune
665,smtp,332,SF,0,1,normal
0,private,0,S0,0.05,0.15,neptune
0,private,0,S0,0.11,0.21,neptune
24252,http,7300,RSTR,0,1,back
0,private,0,S0,0.05,0,neptune
3798,smtp,583,SF,0,1,normal
226,http,2006,SF,0,1,normal
200,http,6529,SF,0,1,normal
0,private,0,S0,0.04,0.07,neptune
260,telnet,1908,SF,0,1,normal
190,http,1463,SF,0,1,normal
1046,smtp,330,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,imap4,0,S0,0.06,0.04,neptune
6932,ftp_data,0,SF,0,1,normal
44,pm_dump,556,SF,1,0.17,satan
229,http,2090,SF,0,1,normal
235,http,3796,SF,0,1,normal
0,private,0,S0,0.06,0.14,neptune
209,http,2445,SF,0,1,normal
10073,ftp_data,0,SF,0.11,0.95,normal
147,other,105,SF,0.67,0.33,normal
0,whois,0,S0,0.06,0,neptune
0,auth,0,S0,0.05,0.09,neptune
271,http,3123,SF,0,1,normal
145,other,105,SF,0,1,normal
0,private,0,S0,0.07,0.03,neptune
2194619,ftp_data,0,SF,0,1,normal
0,link,0,S0,0.06,0.08,neptune
0,private,0,S0,0.05,0.24,neptune
0,telnet,0,RSTR,0,1,portsweep
147,other,105,SF,0.67,0.33,normal
0,nnsp,0,REJ,0.06,0.11,neptune
199,http,337,SF,0,1,normal
0,private,0,S0,0.06,0.06,neptune
0,ctf,0,S0,0.07,0.03,neptune
0,private,0,REJ,0.06,0.13,neptune
1,private,0,SF,0.08,0.88,satan
705,smtp,330,SF,0,1,normal
275,http,406,SF,0,1,normal
0,private,0,REJ,1,0.5,portsweep
218,http,6189,SF,0,1,normal
295,http,26504,SF,0,1,normal
234,http,5280,SF,0,1,normal
0,netbios_ns,0,S0,0.05,0.1,neptune
0,ftp_data,0,S0,0.09,0.2,neptune
44,domain_u,44,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
180,http,2401,SF,0,1,normal
1,other,0,SF,0.44,0.12,satan
6,finger,28,SF,1,0,satan
0,private,0,S0,0.05,0.02,neptune
311,http,1128,SF,0,1,normal
178,http,13294,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
1383,smtp,332,SF,0,1,normal
0,private,0,S0,0.06,0.12,neptune
0,private,0,REJ,1,0.5,portsweep
1,other,0,SF,0.25,0.08,satan
338,http,1228,SF,0,1,normal
244,http,12469,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
233,http,2507,SF,0,1,normal
6,smtp,125,SF,1,0,satan
223,http,321,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,efs,0,S0,0.12,0.04,neptune
0,private,0,S0,0.06,0.07,neptune
308,http,4073,SF,0,1,normal
8325,ftp_data,0,SF,0,1,normal
0,bgp,0,S0,0.06,0.04,neptune
0,ftp_data,0,S0,0.07,0.01,neptune
0,private,0,S0,0.06,0.12,neptune
203,http,6178,SF,0,1,normal
1,private,0,SF,0,1,satan
194,ftp_data,0,SF,0,1,normal
316,http,1373,SF,0,1,normal
42,domain_u,42,SF,0,1,normal
200,http,354,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
382,http,3755,SF,0,1,normal
0,http,0,S0,0.06,0.3,neptune
3482,ftp_data,0,SF,0,1,normal
242,http,1735,SF,0,1,normal
0,systat,0,S0,0.06,0.11,neptune
197,http,5989,SF,0,1,normal
156,http,5430,SF,0,1,normal
0,mtp,0,S0,0.07,0.04,neptune
46,domain_u,76,SF,0,1,normal
321,http,20737,SF,0,1,normal
0,uucp_path,0,S0,0.04,0.08,neptune
0,private,0,REJ,1,0.5,portsweep
0,http,0,REJ,0,1,normal
30,eco_i,0,SF,1,0.5,normal
1032,ecr_i,0,SF,0,1,smurf
44,domain_u,160,SF,0.01,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,bgp,0,S0,0.06,0.06,neptune
0,private,0,S0,0.06,0.07,neptune
275,http,833,SF,0,1,normal
0,private,0,S0,0.05,0.08,neptune
158,http,12234,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
0,private,0,REJ,1,0.5,portsweep
211,http,304,SF,0,1,normal
54540,http,8314,SF,0,1,back
0,netbios_ns,0,S0,0.05,0.08,neptune
520,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.06,0.11,neptune
0,bgp,0,S0,0.05,0.18,neptune
0,private,0,REJ,0.06,0.04,neptune
54540,http,8314,SF,0,1,back
0,private,0,REJ,0,1,ipsweep
44,domain_u,127,SF,0,1,normal
0,private,0,S0,0.07,0.01,neptune
