src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_rate,class
0,netbios_dgm,0,REJ,0.07,0.04,neptune
735,smtp,333,SF,0,1,normal
245,http,717,SF,0,1,normal
46,domain_u,131,SF,0,1,normal
740,ftp_data,0,SF,0,1,normal
45,domain_u,111,SF,0,1,normal
0,http_443,0,REJ,0.07,0.1,neptune
0,private,0,S0,0.1,0.03,neptune
0,login,0,S0,0.05,0.19,neptune
248,http,1667,SF,0,1,normal
0,discard,0,S0,0.06,0.02,neptune
217,http,9557,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
0,telnet,0,S0,0,1,neptune
290,http,320,SF,0,1,normal
46,domain_u,75,SF,0.02,0.99,normal
266,http,5854,SF,0,1,normal
0,finger,0,S0,0.06,0.01,neptune
1032,ecr_i,0,SF,0,1,smurf
235,http,454,SF,0,1,normal
1,other,0,RSTR,0,1,portsweep
46,domain_u,136,SF,0.09,0.96,normal
408,http,7210,SF,0,1,normal
0,domain,0,S0,0.05,0.1,neptune
0,hostnames,0,S0,0.08,0.04,neptune
0,ctf,0,S0,0.06,0.15,neptune
0,private,0,S0,0.07,0.04,neptune
0,csnet_ns,0,RSTR,0,1,portsweep
313,http,2754,SF,0,1,normal
2194619,ftp_data,0,SF,0,1,normal
0,name,0,REJ,0.56,0.02,portsweep
0,private,0,S0,0.07,0.12,neptune
1032,ecr_i,0,SF,0,1,smurf
0,private,0,S0,0.07,0.02,neptune
1458,ftp,4152,SF,0,1,normal
97,domain_u,28,SF,0,1,normal
311,http,1471,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
0,ftp,0,RSTO,0.53,0.07,portsweep
0,ftp_data,0,S0,0.06,0.06,neptune
334,http,2895,SF,0,1,normal
0,imap4,0,REJ,0.07,0.02,neptune
0,private,0,S0,0.05,0.02,neptune
328,http,308,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
282,http,22562,SF,0,1,normal
0,klogin,0,S0,0.11,0.72,neptune
0,nnsp,0,S0,0.05,0.07,neptune
0,http,0,S0,0.09,0.28,neptune
10,auth,39,SF,0,1,normal
28,private,0,SF,0.06,0.21,teardrop
1556,smtp,340,SF,0,1,normal
43,domain_u,80,SF,0,1,normal
46,domain_u,130,SF,0,1,normal
147,other,105,SF,0,1,normal
312,http,2507,SF,0,1,normal
0,other,0,REJ,1,0,satan
1173,smtp,337,SF,0,1,normal
866,smtp,331,SF,0,1,normal
333,http,1514,SF,0,1,normal
28,private,0,SF,0.05,0.98,teardrop
316,http,337,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
243,http,425,SF,0,1,normal
0,private,0,S0,0.06,0.17,neptune
12,ftp_data,0,SF,0,1,normal
343,http,192,SF,0,1,normal
305,http,493,SF,0,1,normal
171,http,3609,SF,0,1,normal
0,courier,0,REJ,0.06,0.13,neptune
710,smtp,327,SF,0,1,normal
0,telnet,0,S0,0.06,0.21,neptune
0,sql_net,0,S0,0.06,0.14,neptune
288,http,2289,SF,0,1,normal
0,auth,0,S0,0.07,0.03,neptune
0,uucp_path,0,S0,0.06,0.04,neptune
0,uucp_path,0,S0,0.06,0.1,neptune
0,private,0,S0,0.08,0.02,neptune
46,domain_u,485,SF,0,1,normal
45,domain_u,75,SF,0,1,normal
43,domain_u,70,SF,0.01,1,normal
0,netbios_ssn,0,REJ,0.07,0.02,neptune
10,auth,39,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
1529,smtp,336,SF,0,1,normal
0,private,0,REJ,1,0,satan
11757,smtp,1395,SF,0,1,normal
208,http,773,SF,0,1,normal
0,finger,0,S0,0.09,0.25,neptune
247,http,25602,SF,0,1,normal
46,domain_u,112,SF,0,1,normal
0,netstat,0,S0,0.06,0.01,neptune
0,private,0,S0,0.07,0.14,neptune
0,echo,0,S0,0.06,0.01,neptune
196,http,124,SF,0,1,normal
1,private,0,RSTR,0,1,portsweep
0,http,0,REJ,0,1,normal
336,http,1197,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,private,0,S0,0.06,0.01,neptune
28,private,0,SF,0,1,teardrop
28,private,0,SF,0,1,teardrop
0,ftp,0,S0,0.06,0.01,neptune
266,http,2066,SF,0,1,normal
30,eco_i,0,SF,0.29,0.14,normal
0,nnsp,0,S0,0.06,0.02,neptune
0,Z39_50,0,S0,0.06,0.08,neptune
30,ecr_i,0,SF,0,1,normal
37,ftp_data,0,SF,0,1,normal
0,Z39_50,0,S0,0.08,0.06,neptune
342,http,2631,SF,0,1,normal
28,private,0,SF,0,1,teardrop
0,klogin,0,S0,0.06,0.01,neptune
320,http,2462,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
312,http,32500,SF,0,1,normal
348,http,4296,SF,0,1,normal
1543,smtp,326,SF,0,1,normal
305,http,1075,SF,0,1,normal
0,private,0,S0,0.07,0.04,neptune
6062,ftp_data,0,SF,0,1,normal
100,private,0,SF,0,1,nmap
234,http,338,SF,0,1,normal
398,http,1550,SF,0,1,normal
1,private,0,SF,0.04,0.75,satan
272,http,1174,SF,0,1,normal
184,http,322,SF,0,1,normal
0,http,0,RSTO,0,1,normal
0,finger,0,SF,0,1,ipsweep
0,ftp_data,199,SF,0,1,normal
366,http,272,SF,0,1,normal
8,eco_i,0,SF,0,1,nmap
1032,ecr_i,0,SF,0,1,smurf
45,domain_u,118,SF,0.01,1,normal
0,netbios_dgm,0,REJ,0.06,0.07,neptune
0,finger,0,S0,0.07,0.01,neptune
230,http,810,SF,0,1,normal
2018,smtp,334,SF,0,1,normal
113,other,0,SF,0.33,0.83,normal
0,domain,0,S0,0.06,0.01,neptune
2970,smtp,328,SF,0,1,normal
0,courier,0,S0,0.06,0.01,neptune
0,private,0,S0,0.05,0.15,neptune
256,http,273,SF,0,1,normal
0,echo,0,S0,0.05,0.09,neptune
339,http,8886,SF,0,1,normal
0,whois,0,S0,0.07,0.06,neptune
199,http,529,SF,0,1,normal
0,private,0,REJ,0.08,0.1,neptune
44,domain_u,44,SF,0,1,normal
30,eco_i,0,SF,0,1,normal
278,http,835,SF,0,1,normal
225,http,403,SF,0,1,normal
207,http,314,SF,0,1,normal
5248,smtp,334,SF,0,1,normal
245,http,622,SF,0,1,normal
0,domain,0,S0,0.06,0.02,neptune
336,http,12892,SF,0,1,normal
0,http,0,REJ,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
193,pop_3,15933,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
8,eco_i,0,SF,0,1,ipsweep
0,http,0,REJ,0,1,normal
317,http,2787,SF,0,1,normal
321,http,628,SF,0,1,normal
703,smtp,329,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
204,http,1024,SF,0,1,normal
242,http,372,SF,0,1,normal
113,other,0,SF,0.25,0.88,normal
243,http,564,SF,0,1,normal
11937,smtp,1431,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,efs,0,REJ,0.07,0.15,neptune
8,eco_i,0,SF,0,1,ipsweep
44,domain_u,123,SF,0.03,0.99,normal
45,domain_u,75,SF,0,1,normal
0,http,0,REJ,0,1,normal
46,domain_u,82,SF,0.01,1,normal
0,mtp,0,REJ,0.07,0.01,neptune
0,uucp_path,0,S0,0.06,0.02,neptune
215,http,480,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
44,domain_u,130,SF,0,1,normal
280,http,349,SF,0,1,normal
279,http,168,SF,0,1,normal
0,http,0,REJ,0,1,normal
218,http,280,SF,0,1,normal
311,http,317,SF,0,1,normal
0,hostnames,0,S0,0.06,0.03,neptune
46,domain_u,46,SF,0,1,normal
0,nnsp,0,S0,0.06,0.12,neptune
1232,ftp,2449,SF,0,1,warezclient
232,http,9743,SF,0,1,normal
0,ftp_data,0,REJ,0.07,0.05,neptune
198,http,20502,SF,0,1,normal
0,smtp,0,S0,0,1,neptune
231,http,323,SF,0,1,normal
0,daytime,0,RSTO,0.06,0.05,neptune
965,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
43,domain_u,69,SF,0,1,normal
1,private,0,SF,0,1,satan
564,tim_i,0,SF,0,1,pod
0,netbios_ssn,0,REJ,0.06,0.01,neptune
214,http,10293,SF,0,1,normal
960,ftp_data,0,SF,1,0.5,normal
0,rje,0,S0,0.06,0.07,neptune
0,mtp,0,S0,0.05,0.09,neptune
0,netbios_ssn,0,S0,0.12,0.34,neptune
43,domain_u,130,SF,0.01,0.99,normal
45,domain_u,138,SF,0,1,normal
54540,http,8314,SF,0,1,back
0,private,0,S0,0.04,0.06,neptune
302,http,354,SF,0,1,normal
295,http,1158,SF,0,1,normal
297,http,1309,SF,0,1,normal
0,other,0,REJ,1,0,satan
322,http,2713,SF,0,1,normal
324,http,3751,SF,0,1,normal
18,eco_i,0,SF,0,1,ipsweep
302,http,4896,SF,0,1,normal
0,http,0,S0,0.06,0.11,neptune
0,smtp,0,RSTO,0,1,normal
46,domain_u,46,SF,0,1,normal
0,private,0,S0,0.07,0.12,neptune
0,private,0,S0,0.07,0.15,neptune
1,private,0,RSTR,0,1,portsweep
296,http,1913,SF,0,1,normal
224,http,21867,SF,0,1,normal
5929,ftp_data,0,SF,0,1,normal
2623,smtp,329,SF,0,1,normal
182,http,42438,SF,0,1,normal
43,domain_u,128,SF,0,1,normal
0,private,0,S0,0.07,0.04,neptune
205,http,1410,SF,0,1,normal
322,http,273,SF,0,1,normal
0,private,0,REJ,1,0.25,satan
45,domain_u,76,SF,0,1,normal
268,http,3970,SF,0,1,normal
0,private,0,S0,0.15,0.05,neptune
28,private,0,SF,0,1,teardrop
266,http,2321,SF,0,1,normal
0,systat,0,REJ,0.58,0.01,portsweep
292,http,2674,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,courier,0,REJ,0.07,0.11,neptune
936,smtp,334,SF,1,0.5,normal
0,private,0,S0,0.07,0.05,neptune
0,private,0,REJ,0.07,0.01,neptune
232,http,4073,SF,0,1,normal
0,private,0,REJ,0.06,0.06,neptune
346,http,916,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
309,http,602,SF,0,1,normal
209,http,6238,SF,0,1,normal
0,gopher,0,REJ,0.05,0.07,neptune
0,courier,0,S0,0.05,0.1,neptune
33,domain_u,88,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
0,private,0,S0,0.05,0.04,neptune
501760,ftp_data,0,SF,0,1,normal
1,private,0,SF,0.09,0.28,satan
0,finger,0,S0,0.36,0.18,neptune
0,private,0,REJ,1,0,satan
43,domain_u,131,SF,0,1,normal
0,other,0,REJ,1,0,satan
0,auth,0,S0,0.05,0.06,neptune
110,domain_u,44,SF,0,1,normal
43,domain_u,139,SF,0,1,normal
146,http,30113,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
105,private,147,SF,0.29,0.14,normal
0,login,0,S0,0.07,0.15,neptune
0,private,0,S0,0.07,0.09,neptune
0,private,0,REJ,0.06,0.04,neptune
320,http,14377,SF,0,1,normal
1254,smtp,404,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
304,http,2698,SF,0,1,normal
7321,ftp_data,0,SF,0,1,normal
142,telnet,1278,SF,0,1,loadmodule
0,ftp,0,S0,0.05,0.08,neptune
1416,smtp,333,SF,0,1,normal
0,login,0,S0,0.06,0.06,neptune
313,http,3895,SF,0,1,normal
0,private,0,S0,0.1,0.17,neptune
0,ssh,0,S0,0.06,0.04,neptune
0,link,0,REJ,0.06,0.05,neptune
2229,smtp,329,SF,0,1,normal
0,private,0,REJ,1,0.01,satan
309,http,2112,SF,0,1,normal
0,nnsp,0,S0,0.06,0.1,neptune
332,http,305,SF,0,1,normal
337,http,385,SF,0,1,normal
277,http,891,SF,0,1,normal
268,http,26977,SF,0,1,normal
0,private,0,S0,0.04,0.08,neptune
1961,smtp,327,SF,0,1,normal
972,smtp,482,SF,0,1,normal
0,http,0,REJ,0,1,normal
358,http,704,SF,0,1,normal
0,http_443,0,S0,0.05,0.11,neptune
217,http,588,SF,0,1,normal
0,ssh,0,S0,0.6,0.4,neptune
0,private,0,S0,0.12,0.04,neptune
317,http,2634,SF,0,1,normal
0,netstat,0,S0,0.06,0.07,neptune
0,other,0,REJ,1,0,satan
275,http,1330,SF,0,1,normal
0,imap4,0,S0,0.06,0.12,neptune
232,http,2108,SF,0,1,normal
0,pop_2,0,S0,0.07,0.02,neptune
1234,smtp,331,SF,0,1,normal
0,http,0,S0,0.05,0.04,neptune
0,private,0,S0,0.06,0.01,neptune
43,domain_u,43,SF,0.01,1,normal
224,http,4352,SF,0,1,normal
43,domain_u,43,SF,0,1,normal
0,time,0,S0,0.07,0.01,neptune
210,http,14205,SF,0,1,normal
0,auth,0,S0,0.05,0.07,neptune
0,nnsp,0,REJ,0.06,0.13,neptune
42,domain_u,42,SF,0,1,normal
0,other,0,REJ,1,0,satan
0,daytime,0,S0,0.06,0.09,neptune
0,vmnet,0,REJ,0.07,0.01,neptune
1032,ecr_i,0,SF,0,1,smurf
300,http,6175,SF,0,1,normal
147,other,105,SF,0.5,0.5,normal
0,telnet,0,S0,0.13,0.6,neptune
8,finger,0,SF,0,1,normal
43,domain_u,73,SF,0,1,normal
218,http,302,SF,0,1,normal
0,private,0,S0,0.06,0.08,neptune
204,http,8774,SF,0,1,normal
193,http,3082,SF,0,1,normal
229,http,855,SF,0,1,normal
0,http,0,S0,0.05,0.16,neptune
965,smtp,330,SF,0,1,normal
0,link,0,S0,0.06,0.07,neptune
2529,smtp,329,SF,0,1,normal
0,private,0,REJ,1,0,satan
217,http,788,SF,0,1,normal
0,http,0,S0,0.6,0.4,neptune
8,eco_i,0,SF,0,1,ipsweep
43,domain_u,109,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
319,http,807,SF,0,1,normal
233,http,1931,SF,0,1,normal
0,auth,0,S0,0.06,0.08,neptune
201,http,1803,SF,0,1,normal
0,Z39_50,0,S0,0.07,0.01,neptune
0,sunrpc,0,S0,0.06,0.03,neptune
309,http,1617,SF,0,1,normal
231,http,2239,SF,0,1,normal
233,http,3370,SF,0,1,normal
45,domain_u,82,SF,0.01,1,normal
168,http,7450,SF,0,1,normal
349,http,762,SF,0,1,normal
0,other,0,REJ,1,0,satan
333,http,379,SF,0,1,normal
0,http,0,RSTO,0,1,normal
224,http,338,SF,0,1,normal
281,http,2107,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
246,ftp,773,SF,0,1,normal
248,http,255,SF,0,1,normal
363,http,870,SF,0,1,normal
956,smtp,329,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
211,http,3898,SF,0,1,normal
0,netstat,0,S0,0.08,0.17,neptune
182,http,34030,SF,0,1,normal
297,http,738,SF,0,1,normal
0,http,7312,SF,0,1,normal
315,http,19806,SF,0,1,normal
0,klogin,0,S0,0.05,0.14,neptune
291,http,2021,SF,0,1,normal
1556,ftp_data,0,SF,0,1,normal
216,http,659,SF,0,1,normal
0,private,0,S0,0.07,0.03,neptune
257,http,3136,SF,0,1,normal
1177,smtp,333,SF,0,1,normal
221,http,2855,SF,0,1,normal
263,http,1296,SF,0,1,normal
234,http,2445,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
251,http,1436,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,domain,0,REJ,0.07,0.04,neptune
1032,ecr_i,0,SF,0,1,smurf
10389,ftp_data,0,SF,0,1,normal
338,http,367,SF,0,1,normal
1032,ecr_i,0,SF,0,1,smurf
219,http,1613,SF,0,1,normal
43,domain_u,125,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
230,http,10597,SF,0,1,normal
0,login,0,S0,0.06,0.17,neptune
0,private,0,S0,0.07,0.02,neptune
0,private,0,S0,0.05,0.01,neptune
108,domain_u,42,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
1983,telnet,8012,SF,0,1,normal
0,http,0,S0,0.43,0.57,neptune
0,private,0,S0,0.06,0.04,neptune
302,http,1529,SF,0,1,normal
0,daytime,0,S0,0.06,0.05,neptune
0,private,0,REJ,0.1,0.21,neptune
1,other,0,RSTR,0,1,portsweep
313,http,1865,SF,0,1,normal
204,http,3002,SF,0,1,normal
0,csnet_ns,0,REJ,0.07,0,neptune
0,http,0,REJ,0,1,normal
236,http,1600,SF,0,1,normal
0,private,0,REJ,1,0.5,portsweep
0,systat,0,S0,0.06,0.02,neptune
0,bgp,0,REJ,0.06,0.04,neptune
0,ssh,0,S0,0.06,0.07,neptune
43,domain_u,131,SF,0.01,1,normal
0,private,0,S0,0.06,0.12,neptune
8325,other,0,SF,0.43,0.04,normal
11842,ftp_data,0,SF,0,1,normal
42,domain_u,75,SF,0,1,normal
31,domain_u,0,SF,0,1,normal
189,http,2627,SF,0,1,normal
0,netbios_ns,0,REJ,0.07,0.04,neptune
149,http,14507,S1,0,1,normal
30,ecr_i,0,SF,0,1,normal
147,other,105,SF,0,1,normal
0,nnsp,0,REJ,0.06,0.1,neptune
0,private,0,REJ,1,0.5,portsweep
0,private,0,S0,0.07,0.02,neptune
0,private,0,S0,0.06,0.02,neptune
0,private,0,S0,0.06,0.09,neptune
255,http,11167,SF,0,1,normal
28,private,0,SF,0,1,teardrop
0,discard,0,RSTO,0.07,0.02,neptune
35,domain_u,0,SF,0,1,normal
293,http,2844,SF,0,1,normal
1257,smtp,367,SF,0,1,normal
0,finger,0,S0,0.17,0.42,neptune
0,private,0,REJ,0.05,0.12,neptune
45,domain_u,73,SF,0.01,1,normal
319,http,397,SF,0,1,normal
313,http,265,SF,0,1,normal
226,http,486,SF,0,1,normal
0,sunrpc,0,S0,0.06,0.09,neptune
317,http,2276,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
216,http,3505,SF,0,1,normal
54540,http,8314,SF,0,1,back
115,telnet,12436,SF,0,1,normal
0,systat,0,S0,0.06,0.05,neptune
1473,smtp,374,SF,0,1,normal
0,time,0,S0,0.06,0.08,neptune
0,http,0,REJ,0,1,normal
330,http,273,SF,0,1,normal
230,http,1888,SF,0,1,normal
198,http,776,SF,0,1,normal
304,http,3146,SF,0,1,normal
0,ftp_data,5150790,SF,0,1,warezmaster
0,whois,0,S0,0.05,0.07,neptune
8,eco_i,0,SF,0,1,ipsweep
7280,ftp_data,0,SF,0,1,normal
45,domain_u,133,SF,0.01,1,normal
0,netbios_dgm,0,S0,0.07,0.01,neptune
91,domain_u,0,SF,0,1,normal
0,link,0,S0,0.06,0.03,neptune
1,private,0,SF,0,1,satan
0,http,0,REJ,0,1,normal
0,private,0,S0,0.06,0.08,neptune
1032,ecr_i,0,SF,0,1,smurf
1036,smtp,331,SF,0,1,normal
187,http,5352,SF,0,1,normal
0,private,0,REJ,1,0.5,portsweep
0,hostnames,0,S0,0.05,0.01,neptune
236,http,685,SF,0,1,normal
192,ftp_data,0,SF,0,1,normal
78,urp_i,0,SF,0.14,0.14,normal
316,http,293,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
1,private,0,RSTR,0,1,portsweep
0,netbios_dgm,0,REJ,0.07,0.02,neptune
0,finger,0,S0,0.06,0.27,neptune
0,mtp,0,S0,0.04,0.09,neptune
45,domain_u,128,SF,0,1,normal
231,http,8790,SF,0,1,normal
319,http,2313,SF,0,1,normal
1374,smtp,391,SF,0,1,normal
1339,ftp_data,0,SF,0,1,normal
199,http,466,SF,0,1,normal
271,http,351,SF,0,1,normal
0,private,0,REJ,0.07,0.18,neptune
54540,http,8314,SF,0,1,back
201,http,280,SF,0,1,normal
367,ftp,1202,SF,0,1,warezclient
208,http,1425,SF,0,1,normal
0,finger,0,S0,0.07,0.09,neptune
186,http,17708,SF,0,1,normal
0,csnet_ns,0,REJ,0.07,0.01,neptune
310,http,1830,SF,0,1,normal
291,http,763,SF,0,1,normal
1960,smtp,281,SF,0.33,0.17,normal
8,eco_i,0,SF,0,1,ipsweep
373,http,9357,SF,0,1,normal
206,http,1721,SF,0,1,normal
0,sql_net,0,S0,0.05,0.19,neptune
1032,ecr_i,0,SF,0,1,smurf
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.05,0.15,neptune
0,name,0,S0,0.05,0.13,neptune
214,http,458,SF,0,1,normal
334,http,1142,SF,0,1,normal
0,ssh,0,RSTR,0,1,portsweep
43,domain_u,76,SF,0,1,normal
147,other,105,SF,0,1,normal
303,http,1075,SF,0,1,normal
321,http,4937,SF,0,1,normal
0,ftp_data,0,S0,0.06,0.23,neptune
279,http,263,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,echo,0,S0,0.06,0.09,neptune
228,http,14880,SF,0,1,normal
0,private,0,REJ,0,1,ipsweep
198,http,299,SF,0,1,normal
0,http_443,0,S0,0.06,0.08,neptune
229,http,781,SF,0,1,normal
42340,http,1460,RSTR,0,1,back
0,nnsp,0,S0,0.07,0.1,neptune
0,private,0,S0,0.06,0.01,neptune
182,urp_i,0,SF,1,0.33,normal
0,ftp_data,0,S0,0.05,0.14,neptune
0,gopher,0,RSTR,0,1,portsweep
520,ecr_i,0,SF,0,1,smurf
147,other,105,SF,0.5,0.5,normal
45,domain_u,130,SF,0.01,1,normal
0,efs,0,S0,0.06,0.08,neptune
0,Z39_50,0,S0,0.06,0.06,neptune
105,private,147,SF,0.2,0.1,normal
320,http,1234,SF,0,1,normal
238,http,188,SF,0,1,normal
0,private,0,S0,0.06,0.07,neptune
203,http,1229,SF,0,1,normal
0,private,0,S0,0.07,0.07,neptune
0,http,0,REJ,0,1,normal
303,http,1380,SF,0,1,normal
520,ecr_i,0,SF,0,1,smurf
0,uucp,0,S0,0.16,0.47,neptune
0,private,0,S0,0.06,0.04,neptune
520,ecr_i,0,SF,0,1,smurf
0,uucp_path,0,S0,0.06,0.02,neptune
567,ftp_data,0,SF,0,1,normal
0,domain,0,S0,0.05,0.04,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,RSTR,0,1,portsweep
245,ftp_data,0,SF,0,1,normal
330,http,544,SF,0,1,normal
200,http,1856,SF,0,1,normal
301,http,1120,SF,0,1,normal
229,http,6694,SF,0,1,normal
1267,smtp,330,SF,0,1,normal
122,pop_3,11208,SF,0,1,normal
766,smtp,325,SF,0,1,normal
0,private,0,S0,0.05,0.09,neptune
0,private,0,S0,0.05,0.35,neptune
256,http,2078,SF,0,1,normal
30,eco_i,0,SF,0.38,0.12,normal
748,ftp_data,0,SF,0,1,normal
0,http,0,REJ,0,1,normal
358,http,5943,SF,0,1,normal
260,http,698,SF,0,1,normal
0,uucp_path,0,S0,0.04,0.15,neptune
0,Z39_50,0,S0,0.06,0.06,neptune
284,http,1227,SF,0,1,normal
312,http,1600,SF,0,1,normal
0,private,0,S0,0.05,0.12,neptune
256,http,5277,SF,0,1,normal
0,whois,0,REJ,1,0.12,satan
8,eco_i,0,SF,0,1,nmap
0,private,0,S0,0.06,0.06,neptune
196,http,37327,SF,0,1,normal
8,finger,172,SF,0,1,normal
277,http,15710,SF,0,1,normal
0,finger,0,S0,0.06,0.41,neptune
299,http,1568,SF,0,1,normal
0,telnet,0,S0,0.09,0.14,neptune
0,private,0,S0,0.05,0.02,neptune
159,http,27305,SF,0,1,normal
211,http,6779,SF,0,1,normal
0,private,0,S0,0.06,0.1,neptune
0,mtp,0,S0,0.07,0.02,neptune
272,http,353,SF,0,1,normal
0,uucp,0,S0,0.06,0.05,neptune
0,private,0,S0,0.07,0.02,neptune
146,other,105,SF,0,1,normal
229,http,466,SF,0,1,normal
0,finger,0,S0,0.08,0.03,neptune
225,http,730,SF,0,1,normal
0,csnet_ns,0,REJ,0.07,0.06,neptune
300,http,1235,SF,0,1,normal
45,domain_u,45,SF,0,1,normal
242,http,3222,SF,0,1,normal
346,http,8157,SF,0,1,normal
0,private,0,REJ,0.05,0.11,neptune
0,sunrpc,0,S0,0.06,0.07,neptune
0,private,0,S0,0.07,0,neptune
0,private,0,S0,0.07,0.11,neptune
0,discard,0,S0,0.06,0.01,neptune
0,http,0,REJ,0,1,normal
287,http,857,SF,0,1,normal
0,exec,0,S0,0.07,0.01,neptune
211,http,189,SF,0,1,normal
181,http,12246,SF,0,1,normal
0,http,0,REJ,0,1,normal
270,http,23360,S1,0,1,normal
288,http,26088,SF,0,1,normal
0,private,0,S0,0.07,0.02,neptune
300,http,2355,SF,0,1,normal
0,private,0,S0,0.06,0.02,neptune
8,eco_i,0,SF,0,1,ipsweep
0,private,0,S0,0.06,0.02,neptune
202,http,1575,SF,0,1,normal
383,ftp_data,0,SF,0,1,normal
0,private,0,RSTR,0,1,portsweep
199,http,301,SF,0,1,normal
244,http,18989,SF,0,1,normal
956,smtp,369,SF,0,1,normal
997,smtp,331,SF,0,1,normal
0,printer,0,S0,0.05,0.08,neptune
44,domain_u,119,SF,0,1,normal
682,smtp,315,SF,0,1,normal
0,private,0,REJ,0.5,0,portsweep
288,http,2596,SF,0,1,normal
0,efs,0,REJ,0.07,0.02,neptune
418,http,10848,SF,0,1,normal
1608,smtp,331,SF,0,1,normal
238,http,1207,SF,0,1,normal
0,domain,0,S0,0.06,0.04,neptune
3468,ftp_data,0,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
209,http,35200,SF,0,1,normal
0,http,0,REJ,0,1,normal
0,supdup,0,S0,0.06,0.11,neptune
12858,smtp,1851,SF,0,1,normal
0,private,0,S0,0.06,0.01,neptune
0,private,0,REJ,0.07,0.02,neptune
0,other,0,REJ,1,0,satan
146,other,105,SF,0.5,0.5,normal
310,http,8924,SF,0,1,normal
8,eco_i,0,SF,0,1,ipsweep
0,vmnet,0,REJ,0.07,0.06,neptune
7196,other,0,SF,0.5,0.1,normal
0,private,0,S0,0.07,0.02,neptune
301,http,3432,SF,0,1,normal
0,netbios_dgm,0,S0,0.07,0.07,neptune
244,http,310,SF,0,1,normal
215,http,310,SF,0,1,normal
0,nnsp,0,S0,0.07,0.01,neptune
516,other,4,SF,0,1,normal
265,http,8253,SF,0,1,normal
374,http,255,SF,0,1,normal
0,private,0,S0,0.06,0.03,neptune
205,http,12505,SF,0,1,normal
0,private,0,S0,0.05,0.04,neptune
1,private,0,SF,0,1,satan
0,private,0,S0,0.06,0.01,neptune
0,private,0,REJ,0.06,0.14,neptune
193,http,2738,SF,0,1,normal
328,http,271,SF,0,1,normal
0,telnet,0,S0,0.06,0.05,neptune
0,courier,0,S0,0.08,0.15,neptune
43,domain_u,122,SF,0.01,1,normal
28,private,0,SF,0,1,teardrop
8,eco_i,0,SF,0,1,nmap
6,finger,135,SF,0,1,normal
0,uucp,0,RSTO,0.07,0.1,neptune
243,http,1055,SF,0,1,normal
1556,ftp_data,0,SF,0,1,normal
0,http,0,S0,1,0.5,neptune
0,private,0,S0,0.05,0.07,neptune
167,http,10962,SF,0,1,normal
54540,http,8314,SF,0,1,back
231,http,7208,SF,0,1,normal
0,finger,0,S0,0.09,0.23,neptune
275,http,4399,SF,0,1,normal
63,ftp_data,0,SF,0,1,normal
0,netbios_ssn,0,S0,0.06,0.05,neptune
86,IRC,983,RSTR,0,1,normal
244,http,1603,SF,0,1,normal
0,sql_net,0,S0,0.07,0.08,neptune
0,imap4,0,S0,0.05,0.06,neptune
0,uucp_path,0,REJ,0.07,0.06,neptune
196,http,13911,SF,0,1,normal
0,private,0,REJ,0.07,0.14,neptune
0,smtp,0,S0,0.06,0.05,neptune
8,eco_i,0,SF,0,1,ipsweep
0,ftp_data,0,S0,0.07,0.01,neptune
119,telnet,5979,SF,0,1,normal
200,http,294,SF,0,1,normal
0,klogin,0,S0,0.06,0.19,neptune
45,domain_u,45,SF,0,1,normal
4012,smtp,400,SF,0,1,normal
0,finger,0,S0,0.07,0,neptune
286,http,6251,SF,0,1,normal
749,ftp_data,0,SF,0.06,0.01,normal
43,domain_u,131,SF,0.01,1,normal
243,http,1479,SF,0,1,normal
